id,category,title,visualType,visualItem,operandA,operandB,operator,correctAnswer,timerSeconds,optionsText,explanation
"q_math_penjumlahan_157","penjumlahan","Berapakah jumlah semua 🐥 jika digabungkan?","emoji","🐥",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_158","penjumlahan","Berapakah jumlah semua 🍦 jika digabungkan?","emoji","🍦",1,3,"+",4,20,"","1 ditambah 3 hasilnya adalah 4!"
"q_math_penjumlahan_159","penjumlahan","Berapakah jumlah semua 🌸 jika digabungkan?","emoji","🌸",6,3,"+",9,20,"","6 ditambah 3 hasilnya adalah 9!"
"q_math_penjumlahan_160","penjumlahan","Berapakah jumlah semua 🍓 jika digabungkan?","emoji","🍓",4,5,"+",9,20,"","4 ditambah 5 hasilnya adalah 9!"
"q_math_penjumlahan_161","penjumlahan","Berapakah jumlah semua 🐢 jika digabungkan?","emoji","🐢",1,8,"+",9,20,"","1 ditambah 8 hasilnya adalah 9!"
"q_math_penjumlahan_162","penjumlahan","Berapakah jumlah semua 🚀 jika digabungkan?","emoji","🚀",2,1,"+",3,20,"","2 ditambah 1 hasilnya adalah 3!"
"q_math_penjumlahan_163","penjumlahan","Berapakah jumlah semua 🐼 jika digabungkan?","emoji","🐼",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_164","penjumlahan","Berapakah jumlah semua 🍰 jika digabungkan?","emoji","🍰",5,1,"+",6,20,"","5 ditambah 1 hasilnya adalah 6!"
"q_math_penjumlahan_165","penjumlahan","Berapakah jumlah semua 🐱 jika digabungkan?","emoji","🐱",4,1,"+",5,20,"","4 ditambah 1 hasilnya adalah 5!"
"q_math_penjumlahan_166","penjumlahan","Berapakah jumlah semua 🦖 jika digabungkan?","emoji","🦖",2,2,"+",4,20,"","2 ditambah 2 hasilnya adalah 4!"
"q_math_penjumlahan_167","penjumlahan","Berapakah jumlah semua ⚽ jika digabungkan?","emoji","⚽",1,5,"+",6,20,"","1 ditambah 5 hasilnya adalah 6!"
"q_math_penjumlahan_168","penjumlahan","Berapakah jumlah semua 🍪 jika digabungkan?","emoji","🍪",3,2,"+",5,20,"","3 ditambah 2 hasilnya adalah 5!"
"q_math_penjumlahan_169","penjumlahan","Berapakah jumlah semua 🍌 jika digabungkan?","emoji","🍌",2,4,"+",6,20,"","2 ditambah 4 hasilnya adalah 6!"
"q_math_penjumlahan_170","penjumlahan","Berapakah jumlah semua 🍭 jika digabungkan?","emoji","🍭",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_171","penjumlahan","Berapakah jumlah semua 🍕 jika digabungkan?","emoji","🍕",1,6,"+",7,20,"","1 ditambah 6 hasilnya adalah 7!"
"q_math_penjumlahan_172","penjumlahan","Berapakah jumlah semua 🦁 jika digabungkan?","emoji","🦁",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_173","penjumlahan","Berapakah jumlah semua 🍇 jika digabungkan?","emoji","🍇",4,4,"+",8,20,"","4 ditambah 4 hasilnya adalah 8!"
"q_math_penjumlahan_174","penjumlahan","Berapakah jumlah semua 🐞 jika digabungkan?","emoji","🐞",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_175","penjumlahan","Berapakah jumlah semua 🛸 jika digabungkan?","emoji","🛸",1,6,"+",7,20,"","1 ditambah 6 hasilnya adalah 7!"
"q_math_penjumlahan_176","penjumlahan","Berapakah jumlah semua 🐧 jika digabungkan?","emoji","🐧",4,3,"+",7,20,"","4 ditambah 3 hasilnya adalah 7!"
"q_math_penjumlahan_177","penjumlahan","Berapakah jumlah semua 🧸 jika digabungkan?","emoji","🧸",5,4,"+",9,20,"","5 ditambah 4 hasilnya adalah 9!"
"q_math_penjumlahan_178","penjumlahan","Berapakah jumlah semua 🐬 jika digabungkan?","emoji","🐬",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_179","penjumlahan","Berapakah jumlah semua 🍟 jika digabungkan?","emoji","🍟",2,6,"+",8,20,"","2 ditambah 6 hasilnya adalah 8!"
"q_math_penjumlahan_180","penjumlahan","Berapakah jumlah semua 🍎 jika digabungkan?","emoji","🍎",1,3,"+",4,20,"","1 ditambah 3 hasilnya adalah 4!"
"q_math_penjumlahan_181","penjumlahan","Berapakah jumlah semua 🎈 jika digabungkan?","emoji","🎈",2,1,"+",3,20,"","2 ditambah 1 hasilnya adalah 3!"
"q_math_penjumlahan_182","penjumlahan","Berapakah jumlah semua ⭐️ jika digabungkan?","emoji","⭐️",5,2,"+",7,20,"","5 ditambah 2 hasilnya adalah 7!"
"q_math_penjumlahan_183","penjumlahan","Berapakah jumlah semua 🍩 jika digabungkan?","emoji","🍩",7,2,"+",9,20,"","7 ditambah 2 hasilnya adalah 9!"
"q_math_penjumlahan_184","penjumlahan","Berapakah jumlah semua 🚗 jika digabungkan?","emoji","🚗",5,1,"+",6,20,"","5 ditambah 1 hasilnya adalah 6!"
"q_math_penjumlahan_185","penjumlahan","Berapakah jumlah semua 🐰 jika digabungkan?","emoji","🐰",1,3,"+",4,20,"","1 ditambah 3 hasilnya adalah 4!"
"q_math_penjumlahan_186","penjumlahan","Berapakah jumlah semua 🍬 jika digabungkan?","emoji","🍬",3,1,"+",4,20,"","3 ditambah 1 hasilnya adalah 4!"
"q_math_penjumlahan_187","penjumlahan","Berapakah jumlah semua 🐥 jika digabungkan?","emoji","🐥",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_188","penjumlahan","Berapakah jumlah semua 🍦 jika digabungkan?","emoji","🍦",4,3,"+",7,20,"","4 ditambah 3 hasilnya adalah 7!"
"q_math_penjumlahan_189","penjumlahan","Berapakah jumlah semua 🌸 jika digabungkan?","emoji","🌸",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_190","penjumlahan","Berapakah jumlah semua 🍓 jika digabungkan?","emoji","🍓",1,4,"+",5,20,"","1 ditambah 4 hasilnya adalah 5!"
"q_math_penjumlahan_191","penjumlahan","Berapakah jumlah semua 🐢 jika digabungkan?","emoji","🐢",3,1,"+",4,20,"","3 ditambah 1 hasilnya adalah 4!"
"q_math_penjumlahan_192","penjumlahan","Berapakah jumlah semua 🚀 jika digabungkan?","emoji","🚀",4,3,"+",7,20,"","4 ditambah 3 hasilnya adalah 7!"
"q_math_penjumlahan_193","penjumlahan","Berapakah jumlah semua 🐼 jika digabungkan?","emoji","🐼",2,3,"+",5,20,"","2 ditambah 3 hasilnya adalah 5!"
"q_math_penjumlahan_194","penjumlahan","Berapakah jumlah semua 🍰 jika digabungkan?","emoji","🍰",2,1,"+",3,20,"","2 ditambah 1 hasilnya adalah 3!"
"q_math_penjumlahan_195","penjumlahan","Berapakah jumlah semua 🐱 jika digabungkan?","emoji","🐱",2,1,"+",3,20,"","2 ditambah 1 hasilnya adalah 3!"
"q_math_penjumlahan_196","penjumlahan","Berapakah jumlah semua 🦖 jika digabungkan?","emoji","🦖",2,6,"+",8,20,"","2 ditambah 6 hasilnya adalah 8!"
"q_math_penjumlahan_197","penjumlahan","Berapakah jumlah semua ⚽ jika digabungkan?","emoji","⚽",1,8,"+",9,20,"","1 ditambah 8 hasilnya adalah 9!"
"q_math_penjumlahan_198","penjumlahan","Berapakah jumlah semua 🍪 jika digabungkan?","emoji","🍪",4,3,"+",7,20,"","4 ditambah 3 hasilnya adalah 7!"
"q_math_penjumlahan_199","penjumlahan","Berapakah jumlah semua 🍌 jika digabungkan?","emoji","🍌",3,2,"+",5,20,"","3 ditambah 2 hasilnya adalah 5!"
"q_math_penjumlahan_200","penjumlahan","Berapakah jumlah semua 🍭 jika digabungkan?","emoji","🍭",2,6,"+",8,20,"","2 ditambah 6 hasilnya adalah 8!"
"q_math_penjumlahan_201","penjumlahan","Berapakah jumlah semua 🍕 jika digabungkan?","emoji","🍕",2,6,"+",8,20,"","2 ditambah 6 hasilnya adalah 8!"
"q_math_penjumlahan_202","penjumlahan","Berapakah jumlah semua 🦁 jika digabungkan?","emoji","🦁",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_203","penjumlahan","Berapakah jumlah semua 🍇 jika digabungkan?","emoji","🍇",1,3,"+",4,20,"","1 ditambah 3 hasilnya adalah 4!"
"q_math_penjumlahan_204","penjumlahan","Berapakah jumlah semua 🐞 jika digabungkan?","emoji","🐞",1,7,"+",8,20,"","1 ditambah 7 hasilnya adalah 8!"
"q_math_penjumlahan_205","penjumlahan","Berapakah jumlah semua 🛸 jika digabungkan?","emoji","🛸",2,1,"+",3,20,"","2 ditambah 1 hasilnya adalah 3!"
"q_math_penjumlahan_206","penjumlahan","Berapakah jumlah semua 🐧 jika digabungkan?","emoji","🐧",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_207","penjumlahan","Berapakah jumlah semua 🧸 jika digabungkan?","emoji","🧸",2,3,"+",5,20,"","2 ditambah 3 hasilnya adalah 5!"
"q_math_penjumlahan_208","penjumlahan","Berapakah jumlah semua 🐬 jika digabungkan?","emoji","🐬",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_209","penjumlahan","Berapakah jumlah semua 🍟 jika digabungkan?","emoji","🍟",4,3,"+",7,20,"","4 ditambah 3 hasilnya adalah 7!"
"q_math_penjumlahan_210","penjumlahan","Berapakah jumlah semua 🍎 jika digabungkan?","emoji","🍎",2,6,"+",8,20,"","2 ditambah 6 hasilnya adalah 8!"
"q_math_penjumlahan_211","penjumlahan","Berapakah jumlah semua 🎈 jika digabungkan?","emoji","🎈",3,3,"+",6,20,"","3 ditambah 3 hasilnya adalah 6!"
"q_math_penjumlahan_212","penjumlahan","Berapakah jumlah semua ⭐️ jika digabungkan?","emoji","⭐️",3,1,"+",4,20,"","3 ditambah 1 hasilnya adalah 4!"
"q_math_penjumlahan_213","penjumlahan","Berapakah jumlah semua 🍩 jika digabungkan?","emoji","🍩",3,3,"+",6,20,"","3 ditambah 3 hasilnya adalah 6!"
"q_math_penjumlahan_214","penjumlahan","Berapakah jumlah semua 🚗 jika digabungkan?","emoji","🚗",2,4,"+",6,20,"","2 ditambah 4 hasilnya adalah 6!"
"q_math_penjumlahan_215","penjumlahan","Berapakah jumlah semua 🐰 jika digabungkan?","emoji","🐰",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_216","penjumlahan","Berapakah jumlah semua 🍬 jika digabungkan?","emoji","🍬",2,7,"+",9,20,"","2 ditambah 7 hasilnya adalah 9!"
"q_math_penjumlahan_217","penjumlahan","Berapakah jumlah semua 🐥 jika digabungkan?","emoji","🐥",2,3,"+",5,20,"","2 ditambah 3 hasilnya adalah 5!"
"q_math_penjumlahan_218","penjumlahan","Berapakah jumlah semua 🍦 jika digabungkan?","emoji","🍦",1,4,"+",5,20,"","1 ditambah 4 hasilnya adalah 5!"
"q_math_penjumlahan_219","penjumlahan","Berapakah jumlah semua 🌸 jika digabungkan?","emoji","🌸",5,2,"+",7,20,"","5 ditambah 2 hasilnya adalah 7!"
"q_math_penjumlahan_220","penjumlahan","Berapakah jumlah semua 🍓 jika digabungkan?","emoji","🍓",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_221","penjumlahan","Berapakah jumlah semua 🐢 jika digabungkan?","emoji","🐢",7,1,"+",8,20,"","7 ditambah 1 hasilnya adalah 8!"
"q_math_penjumlahan_222","penjumlahan","Berapakah jumlah semua 🚀 jika digabungkan?","emoji","🚀",4,3,"+",7,20,"","4 ditambah 3 hasilnya adalah 7!"
"q_math_penjumlahan_223","penjumlahan","Berapakah jumlah semua 🐼 jika digabungkan?","emoji","🐼",3,5,"+",8,20,"","3 ditambah 5 hasilnya adalah 8!"
"q_math_penjumlahan_224","penjumlahan","Berapakah jumlah semua 🍰 jika digabungkan?","emoji","🍰",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_225","penjumlahan","Berapakah jumlah semua 🐱 jika digabungkan?","emoji","🐱",1,3,"+",4,20,"","1 ditambah 3 hasilnya adalah 4!"
"q_math_penjumlahan_226","penjumlahan","Berapakah jumlah semua 🦖 jika digabungkan?","emoji","🦖",3,2,"+",5,20,"","3 ditambah 2 hasilnya adalah 5!"
"q_math_penjumlahan_227","penjumlahan","Berapakah jumlah semua ⚽ jika digabungkan?","emoji","⚽",1,5,"+",6,20,"","1 ditambah 5 hasilnya adalah 6!"
"q_math_penjumlahan_228","penjumlahan","Berapakah jumlah semua 🍪 jika digabungkan?","emoji","🍪",1,7,"+",8,20,"","1 ditambah 7 hasilnya adalah 8!"
"q_math_penjumlahan_229","penjumlahan","Berapakah jumlah semua 🍌 jika digabungkan?","emoji","🍌",1,7,"+",8,20,"","1 ditambah 7 hasilnya adalah 8!"
"q_math_penjumlahan_230","penjumlahan","Berapakah jumlah semua 🍭 jika digabungkan?","emoji","🍭",2,1,"+",3,20,"","2 ditambah 1 hasilnya adalah 3!"
"q_math_penjumlahan_231","penjumlahan","Berapakah jumlah semua 🍕 jika digabungkan?","emoji","🍕",1,6,"+",7,20,"","1 ditambah 6 hasilnya adalah 7!"
"q_math_penjumlahan_232","penjumlahan","Berapakah jumlah semua 🦁 jika digabungkan?","emoji","🦁",1,4,"+",5,20,"","1 ditambah 4 hasilnya adalah 5!"
"q_math_penjumlahan_233","penjumlahan","Berapakah jumlah semua 🍇 jika digabungkan?","emoji","🍇",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_234","penjumlahan","Berapakah jumlah semua 🐞 jika digabungkan?","emoji","🐞",2,3,"+",5,20,"","2 ditambah 3 hasilnya adalah 5!"
"q_math_penjumlahan_235","penjumlahan","Berapakah jumlah semua 🛸 jika digabungkan?","emoji","🛸",4,5,"+",9,20,"","4 ditambah 5 hasilnya adalah 9!"
"q_math_penjumlahan_236","penjumlahan","Berapakah jumlah semua 🐧 jika digabungkan?","emoji","🐧",3,2,"+",5,20,"","3 ditambah 2 hasilnya adalah 5!"
"q_math_penjumlahan_237","penjumlahan","Berapakah jumlah semua 🧸 jika digabungkan?","emoji","🧸",4,5,"+",9,20,"","4 ditambah 5 hasilnya adalah 9!"
"q_math_penjumlahan_238","penjumlahan","Berapakah jumlah semua 🐬 jika digabungkan?","emoji","🐬",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_239","penjumlahan","Berapakah jumlah semua 🍟 jika digabungkan?","emoji","🍟",2,1,"+",3,20,"","2 ditambah 1 hasilnya adalah 3!"
"q_math_penjumlahan_240","penjumlahan","Berapakah jumlah semua 🍎 jika digabungkan?","emoji","🍎",4,1,"+",5,20,"","4 ditambah 1 hasilnya adalah 5!"
"q_math_penjumlahan_241","penjumlahan","Berapakah jumlah semua 🎈 jika digabungkan?","emoji","🎈",4,5,"+",9,20,"","4 ditambah 5 hasilnya adalah 9!"
"q_math_penjumlahan_242","penjumlahan","Berapakah jumlah semua ⭐️ jika digabungkan?","emoji","⭐️",1,7,"+",8,20,"","1 ditambah 7 hasilnya adalah 8!"
"q_math_penjumlahan_243","penjumlahan","Berapakah jumlah semua 🍩 jika digabungkan?","emoji","🍩",1,4,"+",5,20,"","1 ditambah 4 hasilnya adalah 5!"
"q_math_penjumlahan_244","penjumlahan","Berapakah jumlah semua 🚗 jika digabungkan?","emoji","🚗",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_245","penjumlahan","Berapakah jumlah semua 🐰 jika digabungkan?","emoji","🐰",2,2,"+",4,20,"","2 ditambah 2 hasilnya adalah 4!"
"q_math_penjumlahan_246","penjumlahan","Berapakah jumlah semua 🍬 jika digabungkan?","emoji","🍬",2,2,"+",4,20,"","2 ditambah 2 hasilnya adalah 4!"
"q_math_penjumlahan_247","penjumlahan","Berapakah jumlah semua 🐥 jika digabungkan?","emoji","🐥",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_248","penjumlahan","Berapakah jumlah semua 🍦 jika digabungkan?","emoji","🍦",4,1,"+",5,20,"","4 ditambah 1 hasilnya adalah 5!"
"q_math_penjumlahan_249","penjumlahan","Berapakah jumlah semua 🌸 jika digabungkan?","emoji","🌸",2,5,"+",7,20,"","2 ditambah 5 hasilnya adalah 7!"
"q_math_penjumlahan_250","penjumlahan","Berapakah jumlah semua 🍓 jika digabungkan?","emoji","🍓",2,1,"+",3,20,"","2 ditambah 1 hasilnya adalah 3!"
"q_math_penjumlahan_251","penjumlahan","Berapakah jumlah semua 🐢 jika digabungkan?","emoji","🐢",2,7,"+",9,20,"","2 ditambah 7 hasilnya adalah 9!"
"q_math_penjumlahan_252","penjumlahan","Berapakah jumlah semua 🚀 jika digabungkan?","emoji","🚀",2,5,"+",7,20,"","2 ditambah 5 hasilnya adalah 7!"
"q_math_penjumlahan_253","penjumlahan","Berapakah jumlah semua 🐼 jika digabungkan?","emoji","🐼",2,2,"+",4,20,"","2 ditambah 2 hasilnya adalah 4!"
"q_math_penjumlahan_254","penjumlahan","Berapakah jumlah semua 🍰 jika digabungkan?","emoji","🍰",3,6,"+",9,20,"","3 ditambah 6 hasilnya adalah 9!"
"q_math_penjumlahan_255","penjumlahan","Berapakah jumlah semua 🐱 jika digabungkan?","emoji","🐱",2,2,"+",4,20,"","2 ditambah 2 hasilnya adalah 4!"
"q_math_penjumlahan_256","penjumlahan","Berapakah jumlah semua 🦖 jika digabungkan?","emoji","🦖",5,2,"+",7,20,"","5 ditambah 2 hasilnya adalah 7!"
"q_math_penjumlahan_257","penjumlahan","Berapakah jumlah semua ⚽ jika digabungkan?","emoji","⚽",5,2,"+",7,20,"","5 ditambah 2 hasilnya adalah 7!"
"q_math_penjumlahan_258","penjumlahan","Berapakah jumlah semua 🍪 jika digabungkan?","emoji","🍪",4,2,"+",6,20,"","4 ditambah 2 hasilnya adalah 6!"
"q_math_penjumlahan_259","penjumlahan","Berapakah jumlah semua 🍌 jika digabungkan?","emoji","🍌",2,7,"+",9,20,"","2 ditambah 7 hasilnya adalah 9!"
"q_math_penjumlahan_260","penjumlahan","Berapakah jumlah semua 🍭 jika digabungkan?","emoji","🍭",2,7,"+",9,20,"","2 ditambah 7 hasilnya adalah 9!"
"q_math_penjumlahan_261","penjumlahan","Berapakah jumlah semua 🍕 jika digabungkan?","emoji","🍕",1,6,"+",7,20,"","1 ditambah 6 hasilnya adalah 7!"
"q_math_penjumlahan_262","penjumlahan","Berapakah jumlah semua 🦁 jika digabungkan?","emoji","🦁",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_263","penjumlahan","Berapakah jumlah semua 🍇 jika digabungkan?","emoji","🍇",2,7,"+",9,20,"","2 ditambah 7 hasilnya adalah 9!"
"q_math_penjumlahan_264","penjumlahan","Berapakah jumlah semua 🐞 jika digabungkan?","emoji","🐞",5,3,"+",8,20,"","5 ditambah 3 hasilnya adalah 8!"
"q_math_penjumlahan_265","penjumlahan","Berapakah jumlah semua 🛸 jika digabungkan?","emoji","🛸",3,3,"+",6,20,"","3 ditambah 3 hasilnya adalah 6!"
"q_math_penjumlahan_266","penjumlahan","Berapakah jumlah semua 🐧 jika digabungkan?","emoji","🐧",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_267","penjumlahan","Berapakah jumlah semua 🧸 jika digabungkan?","emoji","🧸",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_268","penjumlahan","Berapakah jumlah semua 🐬 jika digabungkan?","emoji","🐬",5,3,"+",8,20,"","5 ditambah 3 hasilnya adalah 8!"
"q_math_penjumlahan_269","penjumlahan","Berapakah jumlah semua 🍟 jika digabungkan?","emoji","🍟",2,6,"+",8,20,"","2 ditambah 6 hasilnya adalah 8!"
"q_math_penjumlahan_270","penjumlahan","Berapakah jumlah semua 🍎 jika digabungkan?","emoji","🍎",4,3,"+",7,20,"","4 ditambah 3 hasilnya adalah 7!"
"q_math_penjumlahan_271","penjumlahan","Berapakah jumlah semua 🎈 jika digabungkan?","emoji","🎈",4,1,"+",5,20,"","4 ditambah 1 hasilnya adalah 5!"
"q_math_penjumlahan_272","penjumlahan","Berapakah jumlah semua ⭐️ jika digabungkan?","emoji","⭐️",1,3,"+",4,20,"","1 ditambah 3 hasilnya adalah 4!"
"q_math_penjumlahan_273","penjumlahan","Berapakah jumlah semua 🍩 jika digabungkan?","emoji","🍩",2,5,"+",7,20,"","2 ditambah 5 hasilnya adalah 7!"
"q_math_penjumlahan_274","penjumlahan","Berapakah jumlah semua 🚗 jika digabungkan?","emoji","🚗",2,4,"+",6,20,"","2 ditambah 4 hasilnya adalah 6!"
"q_math_penjumlahan_275","penjumlahan","Berapakah jumlah semua 🐰 jika digabungkan?","emoji","🐰",3,2,"+",5,20,"","3 ditambah 2 hasilnya adalah 5!"
"q_math_penjumlahan_276","penjumlahan","Berapakah jumlah semua 🍬 jika digabungkan?","emoji","🍬",2,6,"+",8,20,"","2 ditambah 6 hasilnya adalah 8!"
"q_math_penjumlahan_277","penjumlahan","Berapakah jumlah semua 🐥 jika digabungkan?","emoji","🐥",3,1,"+",4,20,"","3 ditambah 1 hasilnya adalah 4!"
"q_math_penjumlahan_278","penjumlahan","Berapakah jumlah semua 🍦 jika digabungkan?","emoji","🍦",3,1,"+",4,20,"","3 ditambah 1 hasilnya adalah 4!"
"q_math_penjumlahan_279","penjumlahan","Berapakah jumlah semua 🌸 jika digabungkan?","emoji","🌸",7,1,"+",8,20,"","7 ditambah 1 hasilnya adalah 8!"
"q_math_penjumlahan_280","penjumlahan","Berapakah jumlah semua 🍓 jika digabungkan?","emoji","🍓",3,2,"+",5,20,"","3 ditambah 2 hasilnya adalah 5!"
"q_math_penjumlahan_281","penjumlahan","Berapakah jumlah semua 🐢 jika digabungkan?","emoji","🐢",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_282","penjumlahan","Berapakah jumlah semua 🚀 jika digabungkan?","emoji","🚀",3,2,"+",5,20,"","3 ditambah 2 hasilnya adalah 5!"
"q_math_penjumlahan_283","penjumlahan","Berapakah jumlah semua 🐼 jika digabungkan?","emoji","🐼",3,2,"+",5,20,"","3 ditambah 2 hasilnya adalah 5!"
"q_math_penjumlahan_284","penjumlahan","Berapakah jumlah semua 🍰 jika digabungkan?","emoji","🍰",8,1,"+",9,20,"","8 ditambah 1 hasilnya adalah 9!"
"q_math_penjumlahan_285","penjumlahan","Berapakah jumlah semua 🐱 jika digabungkan?","emoji","🐱",8,1,"+",9,20,"","8 ditambah 1 hasilnya adalah 9!"
"q_math_penjumlahan_286","penjumlahan","Berapakah jumlah semua 🦖 jika digabungkan?","emoji","🦖",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_287","penjumlahan","Berapakah jumlah semua ⚽ jika digabungkan?","emoji","⚽",2,7,"+",9,20,"","2 ditambah 7 hasilnya adalah 9!"
"q_math_penjumlahan_288","penjumlahan","Berapakah jumlah semua 🍪 jika digabungkan?","emoji","🍪",2,2,"+",4,20,"","2 ditambah 2 hasilnya adalah 4!"
"q_math_penjumlahan_289","penjumlahan","Berapakah jumlah semua 🍌 jika digabungkan?","emoji","🍌",3,4,"+",7,20,"","3 ditambah 4 hasilnya adalah 7!"
"q_math_penjumlahan_290","penjumlahan","Berapakah jumlah semua 🍭 jika digabungkan?","emoji","🍭",1,8,"+",9,20,"","1 ditambah 8 hasilnya adalah 9!"
"q_math_penjumlahan_291","penjumlahan","Berapakah jumlah semua 🍕 jika digabungkan?","emoji","🍕",1,5,"+",6,20,"","1 ditambah 5 hasilnya adalah 6!"
"q_math_penjumlahan_292","penjumlahan","Berapakah jumlah semua 🦁 jika digabungkan?","emoji","🦁",1,2,"+",3,20,"","1 ditambah 2 hasilnya adalah 3!"
"q_math_penjumlahan_293","penjumlahan","Berapakah jumlah semua 🍇 jika digabungkan?","emoji","🍇",4,1,"+",5,20,"","4 ditambah 1 hasilnya adalah 5!"
"q_math_penjumlahan_294","penjumlahan","Berapakah jumlah semua 🐞 jika digabungkan?","emoji","🐞",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_295","penjumlahan","Berapakah jumlah semua 🛸 jika digabungkan?","emoji","🛸",1,1,"+",2,20,"","1 ditambah 1 hasilnya adalah 2!"
"q_math_penjumlahan_296","penjumlahan","Berapakah jumlah semua 🐧 jika digabungkan?","emoji","🐧",1,5,"+",6,20,"","1 ditambah 5 hasilnya adalah 6!"
